기준 년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2020,2,A,골목상권,1000121,용답29길,695355,333674,361681,74578,121944,110247,111476,111263,165847
2020,2,A,골목상권,1000122,용답중앙길,298619,140889,157732,31631,51232,45286,44556,47998,77917
2020,2,A,골목상권,1000123,장터길,389783,178039,211743,57311,50575,63849,60223,57502,100322
2020,2,A,골목상권,1000124,청계천로10나길,604363,290723,313639,72844,75930,96419,104529,96801,157839
2020,2,A,골목상권,1000125,한림말3길,514708,231253,283455,79810,62251,87638,86874,68777,129357
2020,2,A,골목상권,1000126,한림말길,505973,222026,283947,75953,59327,87790,85990,71692,125221
2020,2,A,골목상권,1000127,광나루로12길,794261,387620,406641,56822,357850,140759,79164,70251,89414
2020,2,A,골목상권,1000128,광나루로24길,503934,257692,246241,42779,212491,82421,52576,47553,66115
2020,2,A,골목상권,1000129,광나루로36길,388004,174541,213464,53193,69826,69422,60546,57761,77256
2020,2,A,골목상권,1000130,광나루로37길,273349,126095,147254,46614,39628,42458,47566,42344,54737
2020,2,A,골목상권,1000131,광나루로40길,1274495,570057,704438,195634,216435,232726,203714,171560,254424
2020,2,A,골목상권,1000132,광나루로52길,1007343,452564,554780,223465,155619,154184,166815,126872,180388
2020,2,A,골목상권,1000133,긴고랑로20길,584152,272394,311759,83032,87199,105789,91636,91323,125174
2020,2,A,골목상권,1000134,긴고랑로7길,712211,330989,381223,97843,98756,119931,108859,115611,171211
2020,2,A,골목상권,1000135,긴고랑로8길,985083,470137,514946,115741,152768,186304,149853,153233,227183
2020,2,A,골목상권,1000136,긴고랑로9길,644935,294938,349996,85194,91608,112318,94037,105780,155999
2020,2,A,골목상권,1000137,능동로13길,1432398,656903,775495,152531,621088,242464,131825,113758,170733
2020,2,A,골목상권,1000138,능동로19길,436650,205982,230669,33293,207847,74323,38126,34457,48604
2020,2,A,골목상권,1000139,능동로34길,711198,326075,385121,78216,143720,164198,102535,86101,136426
2020,2,A,골목상권,1000140,능동로3길,1622020,789113,832906,177232,248652,280778,274923,271174,369261
2020,2,A,골목상권,1000141,능동로4길,761551,364965,396586,160040,99780,112880,131571,110327,146951
2020,2,A,골목상권,1000142,동일로18길,592255,280130,312127,57059,146596,95282,77474,91050,124794
2020,2,A,골목상권,1000143,동일로24길,1058796,499978,558818,106851,403561,192185,115398,100966,139835
2020,2,A,골목상권,1000144,뚝섬로23길,675065,324526,350539,65295,126540,91265,100611,122847,168506
2020,2,A,골목상권,1000145,뚝섬로24길,673391,340404,332987,69846,93392,108106,105462,127875,168709
2020,2,A,골목상권,1000146,뚝섬로48길,924224,422514,501711,163203,131814,164669,152755,130914,180868
2020,2,A,골목상권,1000147,뚝섬로54길,555416,249521,305895,102481,72438,102817,85516,73751,118414
2020,2,A,골목상권,1000148,뚝섬로58길,593291,270996,322294,98282,81245,108238,87123,82371,136031
2020,2,A,골목상권,1000149,뚝섬로64길,654692,315132,339560,93393,109939,109896,89719,99834,151910
2020,2,A,골목상권,1000150,면목로17길,1315100,629879,685221,151688,177967,209972,192559,233159,349755
2020,2,A,골목상권,1000151,아차산로40길,629907,289996,339910,83667,126118,117173,86829,93118,123002
2020,2,A,골목상권,1000152,아차산로51길,778897,371803,407094,71097,174316,144896,115021,116767,156802
2020,2,A,골목상권,1000153,아차산로55길,885574,420494,465081,86515,189424,174407,131973,123738,179518
2020,2,A,골목상권,1000154,아차산로65길,715716,321337,394380,197873,91658,86388,125958,93703,120135
2020,2,A,골목상권,1000155,아차산로78길,244154,121936,122219,26175,31922,40199,41610,40272,63978
2020,2,A,골목상권,1000156,용마산로21길,1459316,658951,800364,231451,220108,240040,216183,224035,327500
2020,2,A,골목상권,1000157,용마산로3길,888007,414053,473955,139115,140408,172356,130355,130767,175006
2020,2,A,골목상권,1000158,자양로11길,1927551,901844,1025707,194947,319837,335083,302815,315642,459227
2020,2,A,골목상권,1000159,자양로15길,822634,380694,441940,75667,154905,146958,131745,136919,176439
2020,2,A,골목상권,1000160,자양로26길,1325832,584525,741307,187434,254892,247216,195279,173952,267058
2020,2,A,골목상권,1000161,자양로45길,901156,399962,501193,118376,132877,153681,127077,140030,229116
2020,2,A,골목상권,1000162,자양로50길,756680,346389,410291,139183,90831,110743,118470,111896,185557
2020,2,A,골목상권,1000163,자양로53길,476143,212011,264132,71486,63125,75664,63624,73529,128714
2020,2,A,골목상권,1000164,자양번영로3길,1273514,602530,670983,253103,158036,206082,210973,188917,256400
2020,2,A,골목상권,1000165,천호대로109길,831445,382351,449093,115624,154145,171189,127436,112343,150707
2020,2,A,골목상권,1000166,천호대로123길,549686,252318,297368,80143,84484,103297,81386,83296,117080
2020,2,A,골목상권,1000167,천호대로129길,906183,411777,494406,152353,120856,137527,138526,135215,221705
2020,2,A,골목상권,1000168,경희대로3길,298328,132520,165808,33654,103099,40590,32151,31315,57519
2020,2,A,골목상권,1000169,경희대로4길,934640,415119,519521,115344,382264,110860,89034,85672,151466
2020,2,A,골목상권,1000170,난계로30길,260296,134323,125974,15604,44335,50526,48111,40959,60763
2020,2,A,골목상권,1000171,답십리로23길,1011734,496511,515224,186851,132955,145865,153999,146115,245949
2020,2,A,골목상권,1000172,답십리로56길,1480957,684203,796754,244380,165305,203796,217643,227308,422526
2020,2,A,골목상권,1000173,답십리로60길,204900,97795,107105,33335,22413,31537,32195,31917,53503
2020,2,A,골목상권,1000174,답십리로63길,365073,166548,198527,60578,45469,56828,56213,55455,90530
2020,2,A,골목상권,1000175,답십리로64길,651162,312121,339041,75683,80575,112104,110727,107769,164305
2020,2,A,골목상권,1000176,답십리로68길,574368,281732,292636,54729,98696,125858,102854,83278,108953
2020,2,A,골목상권,1000177,답십리로69길,419237,206202,213033,90885,38730,69827,77681,54890,87225
2020,2,A,골목상권,1000178,답십리로72길,359997,166655,193341,62251,45783,69469,60425,48767,73302
2020,2,A,골목상권,1000179,망우로18가길,566094,296023,270071,63949,244308,61972,52378,46928,96558
2020,2,A,골목상권,1000180,망우로18길,790844,389822,401023,95807,254911,100046,95053,96686,148341
2020,2,A,골목상권,1000181,망우로21길,318300,150197,168103,46815,86595,43979,38204,40268,62440
2020,2,A,골목상권,1000182,무학로16길,336010,168594,167416,43965,45432,56699,57498,54945,77470
2020,2,A,골목상권,1000183,무학로45길,818182,445037,373146,90088,239393,120519,103022,107597,157563
2020,2,A,골목상권,1000184,사가정로13길,338132,162244,175887,79794,38759,43137,56991,50404,69048
2020,2,A,골목상권,1000185,사가정로23가길,675428,302845,372582,148166,75553,82074,103351,92426,173857
2020,2,A,골목상권,1000186,사가정로2길,517442,240249,277193,92543,76107,77956,75084,74653,121099
2020,2,A,골목상권,1000187,서울시립대로16길,1002706,472339,530368,170141,134057,137930,152758,155561,252258
2020,2,A,골목상권,1000188,서울시립대로29길,2350904,1156189,1194717,305598,758588,302385,254885,261330,468118
2020,2,A,골목상권,1000189,서울시립대로4길,907014,433976,473039,148305,110924,177912,151469,128502,189901
2020,2,A,골목상권,1000190,약령시로17길,834964,420639,414326,57350,103885,98274,107344,140664,327449
2020,2,A,골목상권,1000191,왕산로32길,470431,230455,239976,37665,91282,80751,64176,73681,122875
2020,2,A,골목상권,1000192,왕산로33길,430522,222788,207734,23372,33096,41979,55357,82651,194068
2020,2,A,골목상권,1000193,왕산로43길,895394,416773,478621,111365,123023,102079,119840,141077,298009
2020,2,A,골목상권,1000194,이문로42길,657500,315400,342100,111001,111212,82836,98583,88729,165139
2020,2,A,골목상권,1000195,장한로14길,317152,153738,163415,49363,34363,62578,51971,44315,74563
2020,2,A,골목상권,1000196,장한로25길,261288,122025,139262,38449,34853,47763,41138,41291,57795
2020,2,A,골목상권,1000197,장한로26가길,219196,106501,112695,26094,36307,49078,37400,30608,39710
2020,2,A,골목상권,1000198,장한로26길,617361,291535,325826,117130,69335,109589,110737,80964,129607
2020,2,A,골목상권,1000199,장한로27가길,322411,150132,172280,52624,37600,52203,53227,50533,76225
2020,2,A,골목상권,1000200,장한로27길,557420,258727,298691,99692,63235,96443,87889,86231,123930
2020,2,A,골목상권,1000201,장한로5길,618715,312658,306056,58383,87510,110948,100444,99541,161888
2020,2,A,골목상권,1000202,장한로8길,722554,354708,367846,79450,97194,140824,120540,114158,170388
2020,2,A,골목상권,1000203,전농로29길,1294846,604868,689975,204016,196380,163638,189392,205349,336070
2020,2,A,골목상권,1000204,전농로3길,471880,221472,250410,97112,52352,57665,68372,72851,123528
2020,2,A,골목상권,1000205,전농로4길,665590,316238,349351,87508,77555,106421,108518,103187,182400
2020,2,A,골목상권,1000206,제기로21길,1061824,489311,572513,126581,135600,136101,137382,157417,368740
2020,2,A,골목상권,1000207,제기로5길,378105,187113,190992,37185,128271,50114,42908,45847,73781
2020,2,A,골목상권,1000208,천장산로7길,436002,213055,222947,54474,232672,35705,29414,26644,57095
2020,2,A,골목상권,1000209,천호대로12길,324535,166997,157539,32634,51858,61806,56441,52144,69653
2020,2,A,골목상권,1000210,천호대로17길,1336940,650859,686081,162872,220055,210959,214714,205128,323212
2020,2,A,골목상권,1000211,천호대로45길,908353,441899,466454,83589,149964,150700,131724,137483,254891
2020,2,A,골목상권,1000212,천호대로77길,453444,229075,224369,43173,61452,86746,72226,71410,118436
2020,2,A,골목상권,1000213,천호대로97길,758074,370395,387678,96323,95608,138883,128007,118113,181139
2020,2,A,골목상권,1000214,한천로14길,786206,383843,402363,73193,103168,138492,134247,131354,205751
2020,2,A,골목상권,1000215,한천로33길,415097,187772,227325,73781,47225,55906,66141,62096,109947
2020,2,A,골목상권,1000216,한천로40길,410914,187100,223815,62269,48648,55329,67767,67985,108917
2020,2,A,골목상권,1000217,한천로46길,833122,376662,456460,185190,89490,101156,127058,113765,216461
2020,2,A,골목상권,1000218,휘경로14길,590948,261885,329063,91005,105097,90970,82896,81891,139089
2020,2,A,골목상권,1000219,휘경로23길,896238,404445,491793,116837,118688,118933,136761,141793,263225
2020,2,A,골목상권,1000220,휘경로2길,432258,202217,230040,60686,152159,50216,51076,43035,75086
2020,2,A,골목상권,1000221,휘경로3길,649064,304821,344243,77781,153934,88564,85961,86236,156587
2020,2,A,골목상권,1000222,겸재로29길,855068,406080,448989,99999,122742,135286,130567,146476,219999
2020,2,A,골목상권,1000223,겸재로36길,891038,407883,483154,118522,127813,147186,141446,147782,208289
2020,2,A,골목상권,1000224,겸재로54길,1077200,486743,590457,145015,164593,163474,162173,190312,251635
2020,2,A,골목상권,1000225,공릉로12가길,231292,108653,122638,50916,28582,32731,38080,31900,49082
2020,2,A,골목상권,1000226,공릉로2길,1323643,591728,731915,161275,187800,203270,192202,196111,382986
2020,2,A,골목상권,1000227,답십리로75길,672392,323094,349299,120507,71674,108790,111636,102918,156866
2020,2,A,골목상권,1000228,동일로100길,949043,455014,494029,141179,133867,136158,144324,156579,236934
2020,2,A,골목상권,1000229,동일로101길,900111,422678,477433,141313,104899,117828,135393,163934,236744
2020,2,A,골목상권,1000230,동일로112길,1342596,632341,710255,124599,257924,243488,187527,222450,306607
2020,2,A,골목상권,1000231,동일로123길,748466,356520,391947,106612,97819,101516,104730,134458,203332
2020,2,A,골목상권,1000232,동일로130길,688169,314114,374055,124687,92113,107351,92023,111045,160949
2020,2,A,골목상권,1000233,동일로139가길,783869,371150,412719,107103,97822,116142,116087,138283,208434
2020,2,A,골목상권,1000234,동일로139길,418417,195876,222541,51397,53164,58532,62696,77847,114780
2020,2,A,골목상권,1000235,동일로140길,519264,237959,281305,88606,61735,75277,75800,82448,135398
2020,2,A,골목상권,1000236,동일로149길,522670,243933,278736,71831,70382,80632,75523,90249,134054
2020,2,A,골목상권,1000237,동일로157길,926734,432240,494494,107345,140733,152866,137074,147040,241676
2020,2,A,골목상권,1000238,동일로163길,797060,380284,416777,115512,106866,128430,120358,125832,200062
2020,2,A,골목상권,1000239,망우로68길,724537,349544,374993,80854,86433,84322,98637,143328,230963
2020,2,A,골목상권,1000240,망우로73길,487494,227425,260069,87501,47621,67018,71204,79287,134863
2020,2,A,골목상권,1000241,면목로21길,385988,188416,197572,63652,43998,61641,62261,61922,92515
2020,2,A,골목상권,1000242,면목로33길,1487293,709864,777429,254565,171234,228437,232998,214399,385661
2020,2,A,골목상권,1000243,면목로45길,585267,276956,308311,69721,92724,85368,90656,90895,155902
2020,2,A,골목상권,1000244,면목로48길,552254,252920,299336,74891,78516,84678,77912,94946,141311
2020,2,A,골목상권,1000245,면목로49길,808544,377070,431473,116281,125403,112957,125796,115275,212833
2020,2,A,골목상권,1000246,면목로55길,633160,290086,343074,112579,83290,85605,98746,106923,146017
2020,2,A,골목상권,1000247,면목로56길,834149,375399,458751,132250,115992,119894,124937,144310,196767
2020,2,A,골목상권,1000248,면목로78길,1789463,806072,983390,238911,263719,286706,244706,287261,468160
2020,2,A,골목상권,1000249,봉우재로33길,753213,351677,401536,59525,163542,151729,105149,109576,163693
2020,2,A,골목상권,1000250,봉화산로30길,1981280,910692,1070588,356899,277924,367129,253481,289557,436291
2020,2,A,골목상권,1000251,봉화산로4길,1049496,498037,551460,147155,129704,123383,147559,194071,307625
2020,2,A,골목상권,1000252,봉화산로56길,1080401,471421,608979,239929,120958,140716,151121,167022,260654
2020,2,A,골목상권,1000253,사가정로42길,732489,334637,397853,77905,86456,104354,113568,133908,216298
2020,2,A,골목상권,1000254,사가정로54길,734357,344961,389397,95306,103459,114893,104064,112572,204064
2020,2,A,골목상권,1000255,신내로7가길,929723,414810,514914,219224,103744,126909,142342,142353,195151
2020,2,A,골목상권,1000256,용마산로100길,746611,343576,403036,110592,96621,92565,109467,128996,208367
2020,2,A,골목상권,1000257,용마산로112길,1051841,499650,552192,150937,124283,125382,143469,190062,317706
2020,2,A,골목상권,1000258,용마산로118길,701728,330519,371208,125532,75134,93895,103957,119333,183876
2020,2,A,골목상권,1000259,용마산로94길,408271,189211,219061,58184,57293,56127,56884,66228,113554
2020,2,A,골목상권,1000260,중랑천로10길,671023,322671,348352,90528,99827,103500,108656,113761,154752
2020,2,A,골목상권,1000261,길음로7길,370216,169983,200233,72963,46226,50600,60587,53404,86436
2020,2,A,골목상권,1000262,돌곶이로14길,434740,194193,240547,68784,63083,54043,63527,59034,126271
2020,2,A,골목상권,1000263,돌곶이로22길,445320,209176,236144,74437,60703,51786,66246,69073,123074
2020,2,A,골목상권,1000264,돌곶이로27길,899115,421442,477674,119182,117529,107585,139112,145329,270379
2020,2,A,골목상권,1000265,돌곶이로28길,274801,134148,140651,26067,43377,37310,42961,48266,76821
2020,2,A,골목상권,1000266,돌곶이로41길,366419,168457,197962,56107,44157,51356,55646,60694,98461
2020,2,A,골목상권,1000267,돌곶이로8길,607010,272686,334325,94756,84810,84122,89945,83973,169404
2020,2,A,골목상권,1000268,동소문로13길,858620,383471,475149,169930,159461,125325,113287,108930,181689
2020,2,A,골목상권,1000269,동소문로15길,401741,171441,230301,70053,115008,58604,49244,43919,64913
2020,2,A,골목상권,1000270,동소문로26가길,1166024,475661,690364,157806,359906,174449,145764,125107,202993
2020,2,A,골목상권,1000271,동소문로2길,192634,86658,105975,27726,41843,29663,28506,26229,38668
2020,2,A,골목상권,1000272,동소문로6길,127157,57044,70113,17365,31960,20447,18619,16200,22568
2020,2,A,골목상권,1000273,보국문로16길,570255,263819,306435,80023,96289,77911,79183,77667,159181
2020,2,A,골목상권,1000274,보문로13길,996012,480949,515064,156273,155782,155060,140900,165278,222719
2020,2,A,골목상권,1000275,보문로26길,313944,144913,169031,36769,92512,42169,35488,38963,68042
2020,2,A,골목상권,1000276,보문로31길,740124,335398,404729,84893,170271,138562,103325,105322,137752
2020,2,A,골목상권,1000277,보문로32길,990957,417278,573678,120788,354576,159345,124734,99508,132007
2020,2,A,골목상권,1000278,삼선교로10길,876238,385839,490399,123306,182033,132595,131277,114396,192631
2020,2,A,골목상권,1000279,삼선교로10다길,515052,228589,286464,67427,106545,73020,77450,68633,121977
2020,2,A,골목상권,1000280,삼선교로16가길,482812,213747,269065,105301,75678,65891,79301,63312,93328
2020,2,A,골목상권,1000281,삼양로8길,534563,244395,290169,99439,64881,75251,89201,79196,126596
2020,2,A,골목상권,1000282,성북로8길,256787,115766,141023,37941,40798,40063,38499,36656,62830
2020,2,A,골목상권,1000283,솔샘로6길,353368,172441,180927,47291,90976,43439,42396,43131,86136
2020,2,A,골목상권,1000284,아리랑로4길,657584,288268,369316,102279,164574,105227,94460,75873,115171
2020,2,A,골목상권,1000285,안암로5길,512728,249244,263484,51614,123694,83097,67632,77275,109416
2020,2,A,골목상권,1000286,오패산로19길,516772,238008,278764,97281,62701,63230,79505,78597,135459
2020,2,A,골목상권,1000287,오패산로3길,1571201,699734,871469,349114,166599,195170,255328,218382,386608
2020,2,A,골목상권,1000288,오패산로4길,1179986,550674,629311,181406,185379,160181,184106,181146,287769
2020,2,A,골목상권,1000289,인촌로17가길,496378,233030,263348,64608,148776,66320,55887,56451,104337
2020,2,A,골목상권,1000290,인촌로1길,530405,243245,287160,57546,128827,85438,73139,73766,111691
2020,2,A,골목상권,1000291,개운사길,436462,220136,216325,59160,200798,52305,34559,33712,55928
2020,2,A,골목상권,1000292,인촌로24길,537701,322257,215444,64607,271965,62311,43231,41109,54479
2020,2,A,골목상권,1000293,인촌로5길,551313,236156,315157,62398,188041,77385,67014,65499,90975
2020,2,A,골목상권,1000294,인촌로6길,497421,227804,269617,56842,93467,77743,65691,78457,125222
2020,2,A,골목상권,1000295,장월로1길,1067391,483757,583635,164863,221061,144883,143398,150530,242657
2020,2,A,골목상권,1000296,장위로50길,410597,202352,208245,43620,60993,53761,59033,72036,121155
2020,2,A,골목상권,1000297,정릉로26길,306473,141023,165451,47390,41180,46285,45792,45286,80542
2020,2,A,골목상권,1000298,정릉로27길,410176,189628,220548,70689,61587,61398,57720,54492,104291
2020,2,A,골목상권,1000299,정릉로8길,95829,50827,45002,13406,25513,14391,9784,11371,21364
2020,2,A,골목상권,1000300,종암로16길,1295679,591634,704044,216962,177150,165546,194557,198314,343148
2020,2,A,골목상권,1000301,종암로19길,781425,338798,442628,158767,104424,94230,116117,116379,191505
2020,2,A,골목상권,1000302,종암로21길,722364,341087,381277,142254,93751,100548,116187,109865,159757
2020,2,A,골목상권,1000303,종암로24가길,338102,156330,181772,58519,48358,49242,52231,49929,79823
2020,2,A,골목상권,1000304,종암로5길,649142,321959,327182,70138,245302,85942,65983,67187,114589
2020,2,A,골목상권,1000305,지봉로20길,787639,356791,430848,108964,142298,125872,106316,119273,184916
2020,2,A,골목상권,1000306,창경궁로43길,498289,216800,281489,55396,91919,80666,79798,68505,122003
2020,2,A,골목상권,1000307,한천로101가길,471709,219280,252429,88772,59046,67407,81469,65368,109649
2020,2,A,골목상권,1000308,한천로76길,347936,161587,186350,46533,52375,46734,52729,52907,96658
2020,2,A,골목상권,1000309,화랑로13길,446177,197787,248390,78360,91734,59356,63565,62295,90867
2020,2,A,골목상권,1000310,화랑로14길,1048135,483455,564680,206402,128242,141562,186743,145143,240042
2020,2,A,골목상권,1000311,화랑로19길,1015371,479971,535398,140897,139612,139077,152413,159719,283652
2020,2,A,골목상권,1000312,화랑로1길,779960,353361,426599,167092,90270,114942,127885,107891,171882
2020,2,A,골목상권,1000313,화랑로32길,689933,330592,359342,84607,113289,86723,111230,103690,190394
2020,2,A,골목상권,1000314,화랑로40길,396784,192432,204352,53359,74552,54652,57008,62445,94768
2020,2,A,골목상권,1000315,노해로17길,440405,204771,235635,63539,71193,60553,62184,66825,116111
2020,2,A,골목상권,1000316,노해로23길,309295,141605,167690,44798,38465,34609,47422,51931,92070
2020,2,A,골목상권,1000317,노해로33길,692849,310505,382344,124366,88816,79778,99724,104995,195168
2020,2,A,골목상권,1000318,덕릉로40길,298299,132321,165978,32814,46297,36406,41980,46051,94752
2020,2,A,골목상권,1000319,덕릉로41길,744595,351585,393011,73205,140300,113084,121640,110922,185445
2020,2,A,골목상권,1000320,도봉로13길,1119461,496780,622683,170768,134422,124787,170901,183904,334678
2020,2,A,골목상권,1000321,도봉로18길,1248509,554457,694052,180724,153075,153308,182126,212491,366786
2020,2,A,골목상권,1000322,도봉로45길,957248,436752,520495,121028,142822,121008,132292,155969,284128
2020,2,A,골목상권,1000323,도봉로67길,523672,237948,285723,65258,64399,60164,68095,93241,172515
2020,2,A,골목상권,1000324,도봉로76길,827394,386909,440485,68410,165710,119066,122754,132154,219296
2020,2,A,골목상권,1000325,도봉로8길,232910,109361,123548,31222,35202,33218,36179,39062,58026
2020,2,A,골목상권,1000326,도봉로99길,475828,219835,255993,50168,81942,71794,66082,79231,126610
2020,2,A,골목상권,1000327,삼각산로28길,701577,311029,390549,83996,139042,107049,99429,104736,167326
2020,2,A,골목상권,1000328,삼양로20길,801180,357580,443600,162728,88913,99710,132560,119147,198120
2020,2,A,골목상권,1000329,삼양로24길,1480829,685286,795543,213262,158480,180952,218900,256685,452550
2020,2,A,골목상권,1000330,삼양로27길,420186,187985,232199,69351,40376,51969,72803,63825,121860
2020,2,A,골목상권,1000331,삼양로41길,1212950,562708,650242,165651,134284,145383,177542,199531,390561
2020,2,A,골목상권,1000332,삼양로54길,702317,316837,385480,110523,79529,90121,97537,107937,216671
2020,2,A,골목상권,1000333,삼양로77길,639732,295403,344330,93377,79176,81366,91946,99995,193874
2020,2,A,골목상권,1000334,삼양로93길,560526,250386,310142,100629,66617,67581,77451,83329,164920
2020,2,A,골목상권,1000335,솔매로41길,446069,198632,247437,54740,69565,53627,63132,76061,128947
2020,2,A,골목상권,1000336,솔매로45길,607134,271219,335915,61244,81459,69738,78785,114826,201082
2020,2,A,골목상권,1000337,솔매로50길,1361452,613754,747698,213427,177957,176610,198982,221763,372714
2020,2,A,골목상권,1000338,솔샘로65길,1053363,482054,571309,133491,122655,144561,164242,180005,308410
2020,2,A,골목상권,1000339,수유로12길,1178262,555665,622596,139748,188575,148155,166196,196067,339520
2020,2,A,골목상권,1000340,오패산로30길,398646,175700,222946,52110,57938,58387,57824,59159,113228
2020,2,A,골목상권,1000341,오패산로52길,1082356,488507,593849,169410,139555,122990,153546,162827,334030
2020,2,A,골목상권,1000342,오패산로67길,1052943,495578,557365,96339,198687,158804,168153,158206,272754
2020,2,A,골목상권,1000343,인수봉로56길,537159,245120,292038,92921,64821,69140,74936,79020,156322
2020,2,A,골목상권,1000344,인수봉로72길,933444,401505,531939,150597,111201,115309,132225,138475,285638
2020,2,A,골목상권,1000345,인수봉로79길,402004,186149,215855,70442,52561,40311,60784,62143,115760
2020,2,A,골목상권,1000346,한천로109길,797800,357689,440111,141197,81189,73045,116820,119902,265648
2020,2,A,골목상권,1000347,한천로124나길,720796,337355,383441,97275,105693,98791,120051,111995,186991
2020,2,A,골목상권,1000348,한천로130길,1093178,507507,585670,161592,140733,146836,176343,177124,290551
2020,2,A,골목상권,1000349,한천로132길,1041828,490896,550933,102575,188244,152391,160239,167383,270997
2020,2,A,골목상권,1000350,한천로139가길,785974,379443,406533,77877,157558,113906,110777,124502,201352
2020,2,A,골목상권,1000351,한천로140길,779758,367583,412174,66850,145645,113446,116134,131772,205909
2020,2,A,골목상권,1000352,노해로60길,900341,409237,491104,84418,165866,145126,134149,140976,229807
2020,2,A,골목상권,1000353,노해로63다길,559550,253715,305834,89705,83669,76615,78618,87464,143483
2020,2,A,골목상권,1000354,덕릉로60길,833237,380717,452519,142223,101331,97091,130448,135781,226363
2020,2,A,골목상권,1000355,도당로13가길,165054,78327,86727,18062,20970,19123,23623,27411,55866
2020,2,A,골목상권,1000356,도당로13바길,395099,189216,205884,49587,50720,45362,53162,62078,134191
2020,2,A,골목상권,1000357,도당로19길,1094030,513142,580888,139239,143868,129381,148094,177592,355857
2020,2,A,골목상권,1000358,도당로29길,490748,234530,256218,52891,72249,61017,67918,82030,154644
2020,2,A,골목상권,1000359,도봉로109길,799456,361384,438072,103339,120263,119591,107885,122110,226268
2020,2,A,골목상권,1000360,도봉로114길,2189224,986972,1202251,255471,314931,318415,324607,345501,630299
2020,2,A,골목상권,1000361,도봉로143길,437462,209703,227760,69195,48670,55250,62524,76290,125532
2020,2,A,골목상권,1000362,도봉로147길,1180246,561294,618951,152436,148380,161470,165112,205971,346877
2020,2,A,골목상권,1000363,도봉로152가길,147559,71517,76043,15921,16963,18582,22181,26415,47497
2020,2,A,골목상권,1000364,도봉로156길,233404,114238,119167,26221,27667,29244,34600,40017,75655
2020,2,A,골목상권,1000365,도봉로169나길,342033,169077,172956,42669,39113,44647,46523,61977,107103
2020,2,A,골목상권,1000366,도봉로181길,433134,213387,219747,56379,45171,46721,59347,71108,154406
2020,2,A,골목상권,1000367,도봉산4길,17228,8308,8921,0,767,619,1267,4859,9715
2020,2,A,골목상권,1000368,도봉산길,248509,122650,125858,25323,26007,27881,34486,42909,91904
2020,2,A,골목상권,1000369,방학로10길,369133,171453,197683,46219,43171,41186,51871,61016,125669
2020,2,A,골목상권,1000370,방학로15길,376301,168021,208280,77713,37989,37105,59798,56907,106791
2020,2,A,골목상권,1000371,방학로5길,1144726,537032,607695,173417,150076,158940,160540,177004,324748
2020,2,A,골목상권,1000372,방학로6가길,387581,181923,205658,48135,42676,48167,55525,67657,125424
2020,2,A,골목상권,1000373,삼양로144길,356828,146020,210807,49075,69011,38194,48927,48184,103436
2020,2,A,골목상권,1000374,시루봉로23길,460362,227535,232826,55383,53409,53117,64503,78645,155305
2020,2,A,골목상권,1000375,우이천로32길,624827,282355,342472,117559,78292,77370,91873,87100,172632
2020,2,A,골목상권,1000376,우이천로4다길,646674,296637,350037,105334,81214,72655,97564,107346,182559
2020,2,A,골목상권,1000377,해등로16길,580928,263738,317190,105495,81704,85743,79352,85559,143077
2020,2,A,골목상권,1000378,공릉로58길,256849,117688,139162,47511,57838,26390,34442,39529,51138
2020,2,A,골목상권,1000379,동일로173가길,1056281,509468,546813,134459,160353,164355,161045,166813,269254
2020,2,A,골목상권,1000380,동일로192길,1086445,540203,546241,162093,330431,137154,124634,126830,205300
2020,2,A,골목상권,1000381,동일로242길,479679,216380,263298,73250,60490,54172,59310,87790,144667
2020,2,A,골목상권,1000382,상계로12길,1215018,541720,673298,215478,165152,128959,179527,197151,328750
2020,2,A,골목상권,1000383,상계로1길,1480015,709522,770494,287193,342910,188188,185516,197403,278805
2020,2,A,골목상권,1000384,상계로9가길,2500658,1124568,1376090,388555,313853,280008,346524,421028,750691
2020,2,A,골목상권,1000385,석계로1길,791770,382453,409318,102625,138170,98437,116273,112983,223282
2020,2,A,골목상권,1000386,한글비석로22길,559822,262534,297287,101215,74602,58428,86267,97552,141756
2020,2,A,골목상권,1000387,한글비석로24길,992775,460208,532567,146400,127056,120376,142438,154577,301927
2020,2,A,골목상권,1000388,한글비석로44길,1244001,567654,676347,206432,154646,136636,182665,197882,365739
2020,2,A,골목상권,1000389,가좌로7길,898278,394201,504077,150549,132337,123832,126636,132762,232164
2020,2,A,골목상권,1000390,갈현로1길,844618,389128,455491,165434,97933,123413,130914,128729,198195
2020,2,A,골목상권,1000391,갈현로33길,953274,421623,531651,186665,139833,124421,142423,139756,220177
2020,2,A,골목상권,1000392,갈현로41길,531823,240560,291262,69729,75192,71174,75411,82072,158244
2020,2,A,골목상권,1000393,갈현로7길,920518,410780,509737,163336,106838,129059,140866,144422,235997
2020,2,A,골목상권,1000394,불광천길,1384189,609958,774231,173106,163551,236496,246556,191841,372636
2020,2,A,골목상권,1000395,서오릉로21길,989440,431917,557523,176922,109504,117436,149023,157440,279116
2020,2,A,골목상권,1000396,서오릉로8길,334793,156466,178326,42783,40417,54559,49618,54722,92693
2020,2,A,골목상권,1000397,수색로18길,292605,146833,145773,23341,40027,49043,50297,51771,78125
